11,12047.648,6.50E-26,4.79E-10,0.0914,0.4737,399.457,0.68,0,29,1,505,514,62
11,12048.089,2.20E-26,5.37E-09,0.0758,0.3283,982.912,0.68,0,28,1,927,826,62
11,12050.799,3.57E-25,2.72E-09,0.0843,0.4385,382.517,0.62,0,29,1,423,432,350
11,12051.1655,4.86E-25,1.56E-08,0.0644,0.3841,782.41,0.68,0,30,1,726,725,442
11,12051.7114,2.23E-24,5.14E-08,0.0845,0.409,383.843,0.68,0,30,1,330,431,465
11,12052.8185,6.56E-24,5.00E-08,0.0841,0.372,382.517,0.68,0,30,1,331,432,455
11,12053.1408,8.70E-25,9.13E-09,0.0898,0.4814,222.052,0.71,0,29,1,313,404,440
11,12053.3695,1.82E-23,9.30E-08,0.0928,0.443,300.362,0.74,0,30,1,322,423,465
11,12054.253,8.60E-26,4.79E-10,0.0881,0.4844,300.362,0.68,0,29,1,414,423,62
11,12055.13,3.40E-27,2.32E-09,0.0333,0.1498,1394.814,0.68,0,31,1,661,770,62
11,12055.479,5.50E-27,1.16E-09,0.0683,0.3009,1201.922,0.68,0,30,1,844,927,62
11,12057.589,2.84E-25,3.62E-09,0.0844,0.35,488.108,0.68,0,28,1,542,441,352
11,12057.735,9.31E-26,3.56E-09,0.0844,0.4389,488.134,0.68,0,28,1,541,440,342
11,12057.946,2.00E-26,3.99E-10,0.0828,0.4646,285.219,0.68,0,29,1,322,331,60
11,12060.1078,1.04E-23,1.09E-07,0.0975,0.492,222.052,0.88,0,30,1,303,404,555
11,12060.813,2.40E-26,1.12E-09,0.0911,0.4509,842.357,0.68,0,29,1,725,734,60
11,12061.286,3.30E-26,1.44E-10,0.1039,0.4676,23.794,0.68,0,28,1,220,101,62
11,12061.9414,1.71E-24,1.16E-08,0.0778,0.4291,399.457,0.68,0,30,1,515,514,462
11,12062.40975,3.02E-23,1.07E-07,0.0946,0.473,224.838,0.79,0,30,1,313,414,565
